CPU_Utilization_Pct,Memory_Usage_Pct,Clock_Speed_GHz,Ambient_Temp_C,Voltage_V,Current_Load_Amps,Power_Consumption_W,Fan_Speed_RPM,Airflow_CFM,CPU_Temperature_C
80.1,73.62,4.15,23.83,1.39,100.75,139.81,4954.01,57.78,50.21
43.73,52.91,3.09,29.58,1.24,93.38,116.09,6093.63,80.14,43.65
78.82,67.53,3.19,27.3,1.39,74.73,104.03,7607.32,112.7,41.35
10.59,43.44,4.44,29.45,1.26,96.11,121.16,2520.74,35.47,53.77
52.93,82.69,4.04,28.42,1.46,57.44,83.92,4151.37,61.46,46.82
81.45,23.04,3.99,25,1.14,121.02,138.28,4772.65,71.32,48.48
66.7,71.86,3.46,20.71,1.06,99.24,105.14,5952.21,82.69,35.68
52.67,82.15,3.15,21.05,1.02,129.82,133,5712.02,59.6,38.75
68.02,68.48,4.24,22.46,1.22,71.98,87.76,4221.98,42.46,51.19
91.63,34.4,4.01,18.29,1.15,89.99,103.73,4087.19,60.38,43.46
60.97,41.37,3.29,26,1.48,141.88,210.51,6309.16,85.39,45.62
81.98,58.62,2.68,24.66,1.44,102.38,147.55,2000.70,21.88,67.52
98.27,44.71,2.37,19.21,1.21,141.28,171.64,5328.46,71.58,41.03
73.5,20.37,3.38,27.9,1.01,89.74,90.49,5603.29,69.19,47.31
61.6,23.05,2.74,27.87,1.05,142.89,149.61,5500.61,55.57,49.91
13.37,77.58,2.66,19.42,1.11,99.33,110.03,3104.09,35.75,39.5
43.7,26.28,2.26,20.45,1.2,69.62,83.27,2896.02,32.84,42.87
60.89,89.6,2.09,21,1.4,101,141.49,5635.94,74.7,38.66
81.75,53.21,3.96,24.31,1.43,116.79,166.58,6029.21,83.45,46.97
49.43,76.86,2.27,29.34,1.5,120.42,180.58,6030.38,90.35,46.04
96.41,29.41,4.22,25.98,1.27,101.44,128.38,5660.14,73.33,50.2
34.46,89.49,2.53,26.17,1.47,100.45,148.06,3321.16,40.29,50.17
77.01,22.54,3.9,21.5,1.33,73.66,97.71,3966.73,56.63,46.81
47.71,23.16,4.06,25.49,1.24,57.7,71.49,2580.78,33.96,51.37
53.74,24.09,3.98,20.54,1.07,55.73,59.49,7288.76,87.82,34.27
82.23,27.76,4.18,26.53,1.46,88.22,128.65,7741.45,104.6,40.91
36.66,56.51,2.85,20.82,1.45,77.91,112.73,3053.53,42.42,40.8
18.71,79.12,4.46,18.17,1.44,139.51,200.86,2937.38,42.12,45.48
56.82,41.37,2.7,24.28,1.48,53.91,79.89,6005.56,67.22,41.03
57.59,75.93,4.34,21.58,1.41,131.93,185.96,6342.01,70.7,42.63
81.75,78.05,3.09,25.55,1,101.12,101.4,5800.92,64.42,45.23
97.15,88.12,2.14,26.95,1.36,129.39,175.65,7006.90,91.68,44.43
14.98,31.2,3.96,27.77,1.21,65.21,78.77,2773.20,28.52,53.53
63.25,30.17,3.97,29.78,1.47,139.99,206.07,7290.80,102.96,47.21
71.32,29.16,2.49,24.67,1.39,84.94,118.26,6933.11,99.45,38.02
98.72,46.95,4.06,23.79,1.4,147.79,207.13,4563.26,67.94,49.29
94.83,56.71,2.39,20.95,1.05,126.5,133.38,4093.03,56.63,43.75
74.12,54.62,2.38,26.96,1.23,134.79,166.08,5563.52,59.56,49.17
56.96,39.28,4.02,23.79,1.23,53.38,65.55,4975.50,71.86,38.53
24.54,66.65,2.73,21.92,1.25,50.82,63.39,7289.93,91.93,31.41
44.58,45.37,2.19,23.19,1.4,68.71,96.06,2453.68,36.39,44.1
62.66,47.46,4.39,22.45,1.11,120.01,133.24,5280.75,68.06,41.96
75.27,27.91,3.39,29.74,1.09,111.07,121.04,6458.14,81.86,45.48
67.19,64.42,3.12,20.72,1.43,129.27,184.73,4105.38,42.12,51.06
74.27,69.15,3.26,22.97,1.42,129.95,184.19,5596.99,65.53,44.23
48.62,76.85,3.68,21.69,1.33,132.62,176.79,3225.28,47.35,48.78
75.49,87.8,4.15,20.06,1.03,149.43,154.1,6664.21,86.64,37.84
22.94,77.45,3.68,21.59,1.36,114.41,155.6,3618.53,42.46,44.68
24.63,37.68,3.85,23.87,1.05,100.55,105.98,7878.42,93.7,35.78
24.65,37.67,2.45,25.58,1.2,87.69,105.09,2499.33,32.93,47.68
90.18,88.63,2.96,25.4,1.42,146.68,208.24,3402.63,45.42,57.85
16.84,79.26,3.46,27.27,1.02,115.03,116.79,2384.33,31.86,51.01
82.14,78.67,3.55,18.86,1.32,120.96,159.32,7900.92,82.78,38.66
31.02,73.98,2.68,21.77,1.28,123.31,157.37,2495.30,32.2,46.87
52.16,40.04,4.44,22.23,1.19,78.31,93.06,4210.90,55.12,41.7
92.44,83.56,2.3,26.31,1.11,122.16,135.17,3836.33,43.59,55.84
62.73,30.72,2.28,20.49,1.08,73.06,79.12,3725.31,44.76,41.83
28.91,46.25,2.57,20.57,1.42,102.15,145.06,7800.44,84.92,30.82
35.57,45.99,3.88,19.14,1.06,63.63,67.15,7250.99,78.85,29.76
92.84,62.01,2.09,24.4,1.48,102.72,152.29,3953.87,41.59,53.86
48.44,54.76,4.47,26.72,1.1,139.7,153.4,6049.85,73.53,44.04
62.83,54.49,4.47,26.37,1.36,87.01,118.4,2860.89,37.89,58.97
51.39,61.52,2.4,26.91,1.28,94.79,121.2,5306.50,77.93,44.26
44.06,51.16,3,20.03,1.19,111.59,132.48,7187.85,93.82,31.51
30.1,38.75,2.51,25.04,1.46,149.91,218.43,7592.90,95.5,33.66
71.76,69.81,3.02,19.12,1.02,142.24,144.66,4380.39,63.89,40.31
74.64,79.3,3.33,29.6,1.38,91,125.89,3488.23,41.86,58.3
34.74,55.92,4.06,19.26,1.37,148.34,203.2,3360.85,41.96,51.62
81.01,68.71,2.09,28.53,1.42,124.63,176.7,5825.88,71.55,47.97
86.91,60.15,4.47,18.46,1.45,60.64,87.68,4335.63,51.61,46.4
92.86,24.42,4.35,24.37,1.23,148.46,182.41,3393.37,45.21,59.76
24.51,51.73,3.43,28.23,1.34,120.24,160.82,5696.75,81.44,41.95
37.35,20.74,3.2,25.62,1.29,114.01,146.8,5783.20,84.79,38.89
87.43,69.64,3.38,23.93,1.3,146.7,190.1,2426.47,31.02,66.92
27.87,58.11,2.05,19.53,1.01,100.87,102.12,7860.43,109.18,27.02
10.31,29.51,3.84,25.91,1.48,68.84,101.98,4716.83,61.62,41.48
88.37,60.66,3.24,25.23,1.08,78.41,84.77,6824.96,79.69,44.18
39.38,87.38,2.72,23.5,1.21,108.3,130.74,4020.50,56.63,38.55
47.3,45.54,3.15,20.82,1.35,72.37,97.71,6173.62,90.85,34.65
50.17,93.68,2.73,20.64,1.11,77.82,86.11,4059.88,44.43,38.39
86.34,91.95,3.75,29.64,1.06,141.76,149.99,3183.98,45.11,61.79
40.41,78.9,3.54,29.58,1.45,90.67,131.28,5043.58,66.36,47.05
90.31,81.03,2.97,29.24,1.29,128.91,166.32,2505.38,36.45,64.44
65.52,50.79,2.79,24.19,1.07,95.74,102.19,5214.45,69.61,42.5
57.46,50.19,4.2,29.86,1.44,111.09,159.58,3014.27,44.66,60.69
39.31,91.58,3.71,21.57,1.09,147.39,161.3,2221.63,24.31,55.58
31.93,47.46,3.79,23.12,1.33,51.66,68.65,6579.88,73.48,34.18
66.17,27.27,3.55,20.09,1.43,57.17,81.62,5633.10,66.63,35.7
50.22,31.45,2.19,23.57,1.31,77.68,101.74,6102.13,83.71,34.07
91.95,73.28,2.15,20.22,1,100.49,100.84,7908.65,92.29,33.57
54.25,48.72,3.07,18.79,1.32,146.26,193.77,5426.19,57.06,41.86
56.06,34.95,4.33,18.12,1.28,87.95,112.92,3792.51,42.95,45.95
47.51,81.03,3.31,22.54,1.26,92.39,116.79,2488.34,34.63,50.81
81.03,56.65,4.19,28.77,1.15,115.05,132.66,4828.16,71.86,49.11
48.24,62.57,2.24,23.25,1.31,148.16,194.57,2088.53,22.73,62.19
34.24,31.55,3.81,25.75,1.01,76.57,77.21,3131.40,45.83,47.73
87.58,34.46,2.61,27.81,1.26,113.09,142.39,5455.25,54.7,54.38
63.71,29.44,3.31,24.64,1.16,127.26,148.15,7235.32,91.04,41.42
63.24,58.59,2.73,24.76,1.02,70.16,71.84,7371.51,76.9,39.73
64.97,78.17,3.78,24.29,1.13,70.66,79.93,5986.00,89.16,38.94
74.7,74.92,3,19.5,1.42,111.21,157.73,5631.46,72.26,39.97
38.18,39.59,3.16,25.63,1.13,127.86,144.38,5105.23,58.98,45.26
13.05,83.87,2.61,26.68,1.24,86.83,107.32,4349.53,63.89,36.04
82.95,27.92,2.7,18,1.28,135.62,173.95,5517.30,70.32,38.17
21.6,28.55,2.45,19,1.14,94.91,108.53,4631.24,69.22,29.74
74.96,83.7,3.38,24.5,1.27,98.22,124.91,6970.39,90.6,40.35
17.41,38.33,2.36,28.07,1.48,85.28,126.02,3294.72,49.23,41.69
43.78,73.11,2.67,24.4,1.09,73.07,79.8,4120.41,55.87,42.24
15.67,20.68,3.33,23.21,1.45,74.51,107.74,4229.54,59.12,38.85
57,27.02,2.69,29.24,1.28,120.24,153.98,5899.63,73.82,50.57
68.78,65.7,3.47,18.92,1.39,92.3,128.27,7192.25,95.72,33.45
25.43,33.68,2.04,19.66,1.3,78,101.37,5094.36,51.72,32.61
43.45,22.12,4.43,26.22,1.15,100.71,116.08,7509.95,79.31,41.59
93.72,55.02,3.82,19.31,1.29,53.38,68.72,2013.11,21.28,64.79
49.82,44.79,3.26,19.62,1.21,101.2,122.76,7783.74,95.17,35.21
82.23,80.17,4.3,28.46,1.3,109.48,141.99,7963.36,109.21,42.72
93.45,81.41,4.17,20.52,1.28,143.82,184.47,2638.14,37.24,60.65
97.69,66.08,2.92,25.47,1.34,118.97,159.31,5733.65,84.98,42.92
90.85,41.98,2.29,22.76,1.36,95.64,130.32,2561.40,27.03,61.56
38.57,54.62,2.63,19.64,1.27,105.44,134.31,3572.03,46.45,38.82
96.63,72.67,2.52,22.63,1.41,148.17,208.23,2436.06,28.9,65.87
83.12,25.2,3.88,22.99,1.34,65.67,88.19,7059.11,78.34,39.18
85.35,44.94,3.37,25.54,1.13,116.12,130.87,6766.89,92.18,41.36
11.37,81.68,4.13,19.84,1.47,123.43,181.36,3895.47,45.26,42.87
95.88,50.45,3.22,18.45,1.04,89.13,92.3,5500.75,61.4,42.71
80.03,66.85,3.92,25.27,1.32,76.89,101.23,2771.61,36.19,56.76
79.12,27.23,2.81,18.78,1.31,79.69,104.09,3643.85,49.06,43.21
17.34,78.28,3.51,19.85,1.22,86.96,106.29,6152.09,61.91,32.94
30.93,27.53,3.6,29.78,1.24,72.23,89.46,2276.45,28.74,53.14
96.6,84.61,3.9,18.27,1.39,88.99,123.59,3938.46,43.35,53.53
55.06,28,4,25.71,1.36,125.82,171.25,3534.65,41.04,59.22
45.81,86.82,2.69,19.67,1.21,109.72,132.45,5731.52,78.72,37.37
85.59,47.28,2.96,27.85,1.11,124.85,138.22,5576.68,73.89,46.47
17.86,66.84,2.52,24.98,1.03,145.17,149.66,6300.03,80.3,36.72
47.52,83.49,3.87,23.67,1.36,74.64,101.67,7962.44,104.72,34.23
43.81,20.77,2.68,23.52,1.35,83.13,112.07,7558.68,97.94,32.89
41.49,39.93,2.98,26.05,1.14,82.07,93.75,4342.61,49.44,45.57
37.69,88.13,4.01,28.06,1.48,117.53,173.54,3506.36,46.92,53.06
28.91,49.11,2.85,18.08,1.33,90.71,120.23,6759.04,76.24,30.32
25.56,72.98,2.73,18.24,1.33,78.02,104,5996.75,86.94,29.77
67.64,30.5,3.63,21.27,1.28,113.02,144.86,3497.83,37.85,52.31
92.75,70.88,4.44,26.86,1.32,140.95,186.49,3189.14,45.7,60.97
55.8,25.49,2.16,20.33,1.5,80.46,120.65,3298.84,41.47,45.2
36.82,73.8,4.09,22.88,1.4,120.62,168.96,6964.06,94.22,38.33
24.32,44.29,2.3,24.09,1.21,91.3,110.59,6586.50,66.85,37.92
84.71,54.94,2.86,22.48,1.1,138.97,152.51,3344.62,47.55,49.1
97.43,32.47,3.04,23.58,1.38,107.83,148.44,5552.67,79.75,45.45
41.42,67.09,3.8,27.58,1.44,89.41,128.7,5048.24,58.18,47.73
36.19,45.32,4.32,20.75,1.26,129.82,163.74,4099.45,55.25,42.91
64.13,48.75,2.26,21.92,1.46,101.85,148.87,4344.65,43.82,49.25
79.78,68.91,3.86,24.32,1.28,116.97,149.62,6283.95,88.24,42.83
50.99,33.41,2.81,28.38,1.11,119.78,132.76,4387.78,63.17,46.07
66.71,83.9,4.25,20.46,1.21,143.55,174.13,7052.35,86.33,39.96
74.49,75.45,2.7,24.3,1.21,56.86,68.85,6846.15,69.69,39.75
96.45,63.33,3.73,28.51,1.09,97.1,105.56,3077.32,35.08,63.9
24.85,29.62,2.41,19.35,1.34,106.61,143.27,6340.68,85.36,29.97
99.76,71.53,4.39,26.66,1.42,141.34,200.87,7107.51,82.47,50.59
45.29,21.36,2.01,20.68,1.1,60.78,67.13,6815.34,95.31,29.24
75.09,80.33,2.58,20.08,1.38,73.72,102.03,2312.08,23.42,57.11
61.52,42.78,3.69,20.84,1.07,143.6,154.07,2264.39,32.07,54.69
53.8,28.79,4.13,24.03,1.17,98.21,114.52,5022.79,74.92,41.34
72.83,32.34,4.48,25.24,1.37,116.19,159.14,7270.74,93.15,42.38
45.62,92.24,2.43,20.33,1.2,105.43,126.51,3659.22,41.71,45.22
21.35,78.04,2.77,19.34,1,139.95,140.51,2846.12,29.32,46.36
54,37.84,4.23,23.43,1.41,59.12,83.2,2053.89,21.75,62.4
56.97,92.26,2.08,18.69,1.11,55.14,61.32,7687.78,112.25,26.88
28.17,30.51,3.83,24.47,1.43,95.81,136.78,3765.15,49.99,43.35
94.21,75.01,3.06,26.19,1.13,139.95,157.74,5550.07,58.96,52.26
30.47,69.26,3.72,29.35,1.13,110.13,124.16,6651.30,77.68,41.7
46.83,81.61,3.31,19.72,1.44,120.05,173.09,4689.98,61.58,39.42
23.94,48.63,3.57,23.2,1.17,138.89,163.16,6394.68,74.07,38.81
58.22,50.14,3.67,21.08,1.33,64.54,86.05,4882.85,70.42,37.54
37.69,66.84,3.58,20.61,1.18,112.5,132.58,5769.15,59.08,36.29
54.03,49.87,3.66,24.23,1.27,67.99,86.39,6738.30,96.48,37.7
30.22,23.1,3.42,19.72,1.39,128.62,178.18,6986.83,72.94,32.82
14.84,74.73,3.78,18.18,1.46,126.76,184.97,5149.72,70.83,32.79
80.13,68.07,3.94,19.95,1.33,57.91,76.79,3012.61,32.15,50.52
67.7,51.78,3.97,22.03,1.19,144.37,171.86,4890.53,61.15,48.09
40.67,42.71,4.13,18.13,1.2,89.62,107.28,5927.37,71.92,32.74
14.27,44.05,2.79,28.29,1.08,62.06,66.91,7618.40,98.86,32.45
87.9,75.58,3.86,25,1.28,73.71,94.55,6864.20,102.88,42.13
25.28,74.69,4.37,18.33,1.42,140.6,199.82,6335.33,87.47,37.6
93.77,81.42,2.92,20.74,1.07,98.9,105.34,3856.89,41.45,52.05
53.07,77.16,3.94,25.97,1.13,117.5,132.84,7410.94,92.74,41.94
40.63,76.85,2.73,18.36,1.01,95.02,95.94,4946.03,56.35,32.49
76.76,38.88,2.44,22.52,1.26,59.95,75.72,2613.48,33.37,47.08
88.92,27.62,3.12,19.16,1.03,114.95,118.3,2800.33,29.75,54.58
43.36,77.13,4.02,22.7,1.29,149.88,193.28,2274.94,31.23,58.2
46.66,27.4,2.77,29.62,1.14,101.76,116.22,4238.98,59.85,48.21
48.98,93.66,2.74,23.46,1.4,72.15,101.11,4371.23,47.02,40.29
93.01,85.63,2.69,25.36,1.27,77.31,97.99,4294.59,62.87,44.9
72.33,60.01,2.55,22.9,1.24,74.71,92.7,2860.26,41.34,46.64
32.29,46.41,3.53,21.78,1.12,144.45,161.18,5607.48,78.91,34.84
26.65,59.51,2.61,25.33,1.46,145.24,212.46,5888.77,80.3,40.93
30.73,75.07,4.34,25.45,1.48,78.56,115.97,3098.10,41.74,48.04
33.72,76.72,2.86,25.38,1.38,50.7,69.82,7615.32,85.39,34.44
30.72,25.52,3.36,18.32,1.15,81.63,94.13,7431.93,105.35,25.74
69.27,80.36,3.02,26.36,1.39,106.83,148.94,3619.35,46.29,53.91
20.43,68.11,4.41,26.11,1.36,131.89,179.65,5800.10,67.58,44.26
44.86,23.04,3.06,18.84,1.11,91.78,101.48,2890.65,31.11,46.54
66.25,43.49,3.41,20.28,1.04,98.4,102.41,3695.09,50.48,43.42
36.18,58.3,3.91,24.24,1.1,62.66,68.7,5466.81,59.57,40.61
15.87,34.13,2.43,22.33,1.43,107.28,153.77,6582.64,96.88,32.82
17.36,31.64,2.08,24.91,1.08,111.51,120.24,7214.48,106.28,32.8
21.34,21.07,3.14,27.12,1.4,63.82,89.09,7116.81,98.2,37.82
85.23,88.37,3.38,24.58,1.16,81.71,94.73,7178.55,98.8,43.4
69.21,24.21,2.72,23.51,1.36,78.5,106.9,5931.74,73.06,42.18
15.81,47.45,3.16,21.16,1.45,138.4,200.65,4402.27,65.84,35.77
45.2,35.43,3.54,25.39,1.39,107.21,149.46,3309.10,38.49,52.51
35.07,75.58,4.43,27.93,1.27,120.77,153.22,6991.21,94.27,41.87
62.02,73.04,3.5,21.15,1,91.12,91.34,2328.30,30.99,52.2
57.05,80.47,3.12,27.46,1.07,89.16,95.31,5060.15,57.28,47.89
53.3,66.26,2.06,23.01,1.39,81.18,112.97,3864.40,49.92,39.16
38.31,64.37,2.78,19.34,1.05,75,78.64,2987.37,36.2,39.83
22.4,50.53,2.9,28.93,1.49,146.41,217.65,4543.67,60.61,50.37
76.81,67.73,3.19,26.18,1.49,93.48,138.82,5648.19,70.79,45.23
89.19,28.64,3.96,28.09,1.15,84.35,96.75,2825.09,32.06,68.32
94.97,71.34,3.94,25.86,1.02,85.91,87.38,7161.35,77.48,43.81
15.28,27.79,4.11,19.48,1.37,86.3,118.52,2569.79,28.8,46.25
76.59,84.63,2.72,24.5,1.1,67.82,74.3,4527.08,58.61,44.42
75.39,57.93,2.87,25.6,1.37,70.44,96.26,7361.97,80.26,41.44
95.24,59.78,2.38,21.13,1.17,116.58,136.11,4474.06,50.38,46.15
32.76,63.86,4.14,25.57,1.19,51.43,61.01,6795.32,70.96,40.6
76.8,78.2,3.63,24.8,1.3,123.04,160.01,7240.70,104.8,39.81
14.92,55.89,2.19,18.26,1.08,67.25,72.77,2229.83,22.57,36.93
66.81,52.07,2.76,28.59,1.48,128.73,191.13,6967.27,75.6,50.22
41.58,41.63,2.38,24.41,1.02,84.34,86.17,3607.91,49.62,37.69
79.2,29.6,4.42,25.01,1.47,63.61,93.76,2397.94,26.35,67.25
87.7,34.28,2.81,19.82,1.15,126.07,144.89,6481.47,85.57,39.78
42.83,20.04,3.24,27.65,1.33,95.68,127.56,7274.66,78.45,43.05
57.3,85.21,2.79,24.38,1.5,67.46,101.13,7922.97,101.4,34.85
20.57,77.37,3.19,19.06,1.12,111,124.15,6780.41,94.73,28.62
47.52,36.4,4.5,26.41,1.24,110.35,136.57,5766.50,58.77,50.31
42.47,20.18,2.72,23.87,1.01,112.53,113.86,7280.12,105.99,35.54
26.48,56.91,2.71,22.02,1.11,77.78,86.13,6807.30,71.48,31.32
90.5,50.94,2.93,29.06,1.07,50.36,53.85,4401.99,54.53,51.21
23.33,78.2,2.42,27.86,1.38,125.4,172.68,7169.47,106.25,39.61
67.22,50.22,3.85,18.51,1.35,51.36,69.13,2027.17,21.36,57.11
90.11,84.81,2.95,26.38,1.24,80.61,100.31,5027.29,64.62,47.27
92.08,27.19,3.45,20.07,1,81.29,81.36,4231.73,48.28,48.31
81.39,47.44,3.65,18.2,1.1,73.15,80.68,5119.10,72.03,37.43
25.85,90.05,2.09,20.62,1.34,86.6,115.89,5937.42,77.71,33.45
83.57,20.88,3.61,18.57,1.01,126.73,127.58,7325.41,98,31.6
34.89,49.31,3.33,25.66,1.29,127.54,164.7,2284.15,33.34,53.46
93.02,39.48,2.21,27.09,1.08,62.7,67.75,3924.11,47.4,48.36
73.82,59.89,2.31,20.14,1.29,130.13,168,5589.57,82.36,37.95
80.67,40.91,3.1,20.51,1.4,62.71,87.5,5599.31,68.66,38.35
17.65,85.24,2.87,19.61,1.44,129.69,186.38,5467.58,61.44,36.91
62.45,90.29,3.09,24.75,1.22,82.25,100.03,5584.22,59.35,45.97
83.9,83.69,3.59,23.87,1.3,55.9,72.77,7720.88,97.49,38.65
87.54,49.89,2.39,18.07,1.27,143.9,182.26,5246.25,77.81,37.54
12.58,94.25,3.66,22.44,1.27,117.39,149.08,2451.58,27.9,49.54
94.52,75.13,4.05,19.06,1.19,93.96,112.11,2533.24,31.3,56.51
13.9,46.67,2.01,24.95,1.39,62.92,87.74,6328.47,91.77,29.88
65.31,27.03,2.92,23.69,1.17,55.71,65.13,7287.95,88.16,37.93
72.4,70.03,2.69,23.51,1.3,123.08,159.53,5910.29,69.95,43.71
19.66,74.64,3.08,26.82,1.23,144.13,176.96,2881.40,37.27,50.6
14.32,29.18,3.54,23.51,1.17,138.41,162.15,7954.50,108.28,34.02
80.64,61.23,2.47,23.83,1.18,98.44,116.42,3738.06,51.36,45.88
44.62,94.03,2.34,25.59,1.22,79.62,96.87,7368.71,82.12,37.6
19.64,44.47,3.82,21.62,1.2,64.24,77.34,2643.39,27.1,45.67
78.64,42.64,3.71,29.25,1.35,82.39,111.59,6378.43,92.37,47.34
86.42,87.75,3.15,21.38,1.28,131.32,168.39,4626.33,64.3,46
62.86,28.81,3.25,28.97,1.26,122.41,153.66,6808.51,86.91,43.01
24.51,90.01,2.67,27.76,1.09,143.84,156.17,3527.75,52.02,45.11
11.37,78.46,2.82,28.87,1.24,69.16,85.46,5626.50,81.98,39.06
73.07,49.31,2.8,20.2,1.24,66.56,82.66,3186.62,39.39,45.76
59.51,26.27,3.82,20.78,1.35,109.02,147.59,4298.52,55.44,45
68.57,21.44,3.39,28.17,1.22,119.96,146.19,2512.51,33.97,60.91
83.19,48.19,3.82,29.49,1.26,85.54,107.77,6036.91,75.41,50.8
49.08,72.9,3.48,27.04,1.2,112.79,135.39,6361.43,71.56,43.96
21.21,56.56,3.36,25.66,1.49,126.83,188.87,5991.19,81.15,38.35
94.6,75.4,2.8,27.71,1.43,121.32,173.23,7115.04,92.15,44.85
59.07,70.29,2.99,18.5,1.02,71.21,72.75,2495.67,33.61,46.94
65.38,62.97,4.22,28.25,1.43,108.03,154.35,3284.06,39.14,61.45
94.01,92.56,3.44,21.37,1.18,104.81,123.91,6355.47,84.17,37.04
93.84,74.63,3.31,18.68,1.17,110.81,129.25,2711.70,33.3,58.45
61.49,88.6,2.13,26.18,1.05,94.64,99.16,5515.08,59.04,41.21
36.79,38.16,3.68,27.03,1.45,107.31,155.93,3842.78,39.18,53.67
99.74,73.52,3.72,25.53,1.44,90.45,130.13,3739.97,53,53.66
71.27,64.84,3.73,22.2,1.47,134.8,197.81,2538.13,35.62,60.15
46.76,89.32,2.23,19.41,1.39,75.86,105.11,3652.96,38.24,40.85
60.39,58.28,2.75,27.23,1.05,59.4,62.55,7738.11,84.96,39.02
47.43,40.97,2.93,18.57,1.01,69.04,69.96,7199.76,95.28,28.43
89.95,48.86,4.07,27.12,1.46,118.99,173.14,4337.09,56.25,57.31
53.42,36.41,4.45,29.49,1.27,80.44,102.54,2263.59,28.77,62.83
84.12,36.5,3.04,29.96,1.12,75.95,84.97,5598.54,61.54,48.31
85.62,55.28,3.39,22.76,1.04,76.59,79.92,5738.62,63.74,44.17
84.19,86.94,2.02,19.3,1.07,56.98,61.13,4109.47,50.14,40.81
75,34.39,2.02,19.13,1.08,145.22,156.64,6878.99,92.88,34.21
86.94,41.59,2.19,23.9,1.32,84.51,111.54,6388.66,84.16,37.85
44.85,83.97,3.8,27.5,1.13,114.46,129.15,3951.76,46.97,51.61
20.32,45.44,2.45,18.57,1.15,122.7,141.46,4188.30,56.98,33.18
85.82,92.18,3.89,20.02,1.3,87.66,113.89,3143.88,41.02,53.31
54.84,40.17,3.08,25.06,1.4,137.41,191.71,3870.49,40.9,56.03
21.46,53.16,4.12,19.03,1.2,121.33,145.65,7304.87,106,31.91
20.38,27.17,4.18,28.54,1.02,55.96,57.04,2294.94,34.14,49.03
24.33,94.41,4.2,24.04,1.33,132.03,175.1,7788.47,103.14,36.84
77.59,86.76,3.36,22.64,1.34,72.02,96.67,3780.83,40.06,50.87
73.98,81.32,3.97,18.16,1.17,89.67,104.75,6631.63,73.45,36.29
28.34,31.8,3.65,19.36,1,149.01,149.1,3600.52,39.05,44.55
86.22,92.7,2.47,27.93,1.29,76.02,97.75,4628.83,53.62,46.86
35.32,89.69,2.95,26.39,1.39,143.24,198.75,4435.93,63.94,43.13
81.37,52.68,4.41,18.24,1.11,127.67,141.67,5072.34,52.11,47.42
53.99,71.12,3.93,29.69,1.26,122.49,153.89,5923.85,61.68,51.78
75.84,94.43,2.66,22.24,1.35,149.1,201.1,3338.38,47.81,54.25
44.32,50.73,2.7,25.28,1.29,139.59,180.71,3856.44,57.46,46.52
41.24,28.48,2.64,26.67,1.39,135.07,187.15,7376.92,107.31,37.54
85.72,85.08,2.82,29.48,1.2,55.36,66.66,3189.90,36.65,57.52
13.18,55.74,4.32,28.69,1.44,87.94,126.21,3678.26,39.17,52.2
97.73,94.02,3.08,25.17,1.16,83.63,96.94,6402.34,89.67,43.49
68.34,61.32,2.91,19.67,1.08,56.86,61.25,3270.32,41.82,41.64
48.92,22.21,2.6,28.14,1.39,61.58,85.72,5288.46,67.53,41.13
66.52,56.88,4.23,27.8,1.01,118.47,119.07,3721.87,42.1,59.31
21.05,73.85,4.39,25.67,1.48,130.91,193.15,4413.82,56.61,46.81
56.26,21.95,2.81,29.87,1.04,111.66,115.77,6951.38,79.47,42.3
98.66,51.01,3.54,24.34,1.39,128.06,178.49,3509.69,42.66,60.44
31.17,31.67,4.4,20.56,1.06,110.27,116.94,2046.47,24.85,54.01
75.01,68.23,3.25,21.05,1.14,121.43,138.47,5833.92,77.84,40.4
49.15,91.8,3.17,22.88,1.3,122.38,159.16,7403.45,108.5,34.09
68.72,66.84,3.32,23.07,1.07,131.03,140.21,5565.76,73.32,43.42
28.44,72.12,2.08,27.97,1.05,81.18,85.13,5296.86,61.56,38.15
52.34,49.74,2.75,28.64,1.47,129.02,189.11,2405.38,34.97,58.68
98.21,62.24,3.75,22.59,1.36,100.03,136.06,2822.65,32.27,61.9
27.58,60.79,4.42,29.34,1.06,146.18,154.95,3397.37,45.13,52.13
67.28,76.97,3.42,29.14,1.26,66.46,83.71,2022.11,26.19,67.2
61.8,84.27,2.48,22.93,1.42,148.69,210.76,4437.70,46.99,51.45
60.85,69.72,3.07,28.42,1.04,59.16,61.73,5244.71,65.42,44.52
65.36,93.49,3.23,19.35,1.41,109.82,154.33,4997.10,66.87,41.92
55.2,82.12,2.38,24.13,1.42,118.23,168.06,3736.91,49.42,46.26
11.52,29.35,2.82,26.55,1.17,140.02,163.94,2926.49,39.04,45.79
91.01,58.06,3.11,22.15,1.5,125.98,188.69,7893.42,113.04,38.69
84.43,87.74,2.65,18.28,1.2,59.55,71.25,5369.31,64.75,36.17
25.68,90.8,2.88,18.67,1.45,111.7,162.09,3325.43,47.16,39.86
47.19,48.52,2.69,28.73,1.45,120.15,174.09,6708.15,97.84,44.24
79.35,74.43,3.53,24.22,1.36,70.34,95.43,4829.08,60.83,46.8
98.21,50.79,3.45,19.83,1,115.76,115.81,3257.88,47.56,48.86
95.6,29.27,3.38,28.83,1.34,59.14,79.33,6399.97,92.78,47.79
90.94,86.35,2.24,29.31,1.05,64.13,67.16,6413.79,90.98,43.96
24.25,89.9,2.46,21.91,1.02,86.18,87.74,7142.78,94.25,31.29
